product_id,brand_name,type_id,model,,os,best_price,screen_size,memory_size,battery_size,release_date,
302,ALCATEL,1,1 1/8GB Bluish Black (5033D-2JALUAA),screen_size : 5 ;  memory_size : 8 ; battery_size : 2000 ; os  :  Android,Android,1690,5,8,2000,Oct-20,
1215,Tecno,1,Spark 6 KE7 4/128GB Comet Black (4895180762079),screen_size : 6.8 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4129,6.8,128,5000,Nov-20,
1216,Tecno,1,Spark 6 KE7 4/64GB Ocean Blue (4895180762024),screen_size : 6.8 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,3750,6.8,64,5000,Nov-20,
1217,Microsoft,1,Surface Duo 6GB/256GB (TGM-00001),screen_size : 8.1 ;  memory_size : 256 ; battery_size : 3577 ; os  :  Android,Android,44232,8.1,256,3577,Jan-21,
1218,iOutdoor,1,T1 Yellow,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2100 ; os  :  ,,1048,2.4,0.032,2100,Apr-20,
1219,iOutdoor,1,T1 Yellow,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2100 ; os  :  ,,1048,2.4,0.032,2100,Apr-20,
1220,Vernee,1,T3 Pro 3/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4080 ; os  :  Android,Android,1949,5.5,16,4080,Dec-18,
1221,Vernee,1,T3 Pro 3/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4080 ; os  :  Android,Android,1949,5.5,16,4080,Dec-18,
1222,Tecno,1,T301 Black (4895180743320),screen_size : 1.77 ;  memory_size :  ; battery_size : 1150 ; os  :  ,,294,1.77,,1150,Dec-19,
1223,Tecno,1,T372 TripleSIM Black (4895180746833),screen_size : 2.4 ;  memory_size :  ; battery_size : 1150 ; os  :  ,,366,2.4,,1150,Dec-19,
1224,Tecno,1,T454 Champagne Gold (4895180745980),screen_size : 2.8 ;  memory_size :  ; battery_size : 1500 ; os  :  ,,536,2.8,,1500,Dec-20,
1225,Tecno,1,T474 Blue (4895180748004),screen_size : 2.8 ;  memory_size :  ; battery_size : 1900 ; os  :  ,,614,2.8,,1900,Dec-20,
1226,Elephone,1,U 6/128GB Black,screen_size : 5.99 ;  memory_size : 128 ; battery_size : 3620 ; os  :  Android,Android,5095,5.99,128,3620,Nov-19,
1227,HTC,1,U11 4/64GB Black 99HAMB075-00,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,5649,5.5,64,3000,Jun-17,
1228,HTC,1,U11 4/64GB White,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,5899,5.5,64,3000,Jun-17,
1229,HTC,1,U20 5G 8/256GB White,screen_size : 6.8 ;  memory_size : 256 ; battery_size : 5000 ; os  :  Android,Android,19649,6.8,256,5000,Nov-20,
1230,Elephone,1,U3H 8/256GB Black,screen_size : 6.53 ;  memory_size : 256 ; battery_size : 3500 ; os  :  Android,Android,6615,6.53,256,3500,Jun-20,
1231,Elephone,1,U3H 8/256GB Black,screen_size : 6.53 ;  memory_size : 256 ; battery_size : 3500 ; os  :  Android,Android,6615,6.53,256,3500,Jun-20,
1232,Honor,1,V10 6/128GB Dual Beach Gold,screen_size : 5.9 ;  memory_size : 128 ; battery_size : 3750 ; os  :  Android,Android,6980,5.9,128,3750,Jan-18,
1233,Viaan,1,V182 Black,screen_size : 1.8 ;  memory_size : 0.032 ; battery_size : 600 ; os  :  ,,249,1.8,0.032,600,Sep-17,
1234,vivo,1,V20 8/128GB Midnight Jazz,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,11632,6.44,128,4000,Oct-20,
1235,vivo,1,V20 8/128GB Sunset Melody,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,11360,6.44,128,4000,Oct-20,
1236,vivo,1,V20 SE 8/128GB Gravity Black,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4100 ; os  :  Android,Android,8762,6.44,128,4100,Oct-20,
1237,Viaan,1,V241 (Black),screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 1000 ; os  :  ,,326,2.4,0.032,1000,Sep-16,
1238,Viaan,1,V281 Black,screen_size : 2.8 ;  memory_size : 0.032 ; battery_size : 1450 ; os  :  ,,400,2.8,0.032,1450,Apr-17,
1239,Viaan,1,V281 Black,screen_size : 2.8 ;  memory_size : 0.032 ; battery_size : 1450 ; os  :  ,,400,2.8,0.032,1450,Apr-17,
1240,LG,1,V40 ThinQ 4/64GB Aurora Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 3300 ; os  :  Android,Android,6874,6.4,128,3300,Nov-19,
1241,LG,1,V50 ThinQ 5G 6/128GB Single Sim Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,9798,6.4,128,4000,Oct-19,
1242,LG,1,V50S ThinQ 5G 8/256GB Aurora Black,screen_size : 6.4 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,10499,6.4,256,4000,May-20,
1243,Honor,1,V9 6/64GB Red,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,6186,5.7,64,4000,Oct-18,
1244,Honor,1,V9 6/64GB Red,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,6186,5.7,64,4000,Oct-18,
1245,LG,1,Velvet 5G LM-G900EM 6/128GB Aurora Gray,screen_size : 6.8 ;  memory_size : 128 ; battery_size : 4300 ; os  :  Android,Android,15525,6.8,128,4300,Dec-20,
1246,Oukitel,1,WP1 4/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,3404,5.5,64,5000,Feb-19,
1247,Oukitel,1,WP2 4/64GB Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,4449,6,64,10000,Feb-19,
1248,Oukitel,1,WP2 4/64GB Gold,screen_size : 6 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,4433,6,64,10000,Feb-19,
1249,Oukitel,1,WP5 3/32GB Black,screen_size : 5.5 ;  memory_size : 32 ; battery_size : 8000 ; os  :  Android,Android,3149,5.5,32,8000,Apr-20,
1250,Oukitel,1,WP5 Pro 4/64GB Black,screen_size : 5.5 ;  memory_size : 64 ; battery_size : 8000 ; os  :  Android,Android,3813,5.5,64,8000,Aug-20,
1251,Oukitel,1,WP6 4/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 10000 ; os  :  Android,Android,5231,6.3,128,10000,Sep-20,
1252,Oukitel,1,WP6 6/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 10000 ; os  :  Android,Android,6628,6.3,128,10000,Jun-20,
1253,Oukitel,1,WP7 8/128GB Black,screen_size : 6.53 ;  memory_size : 128 ; battery_size : 8000 ; os  :  Android,Android,9981,6.53,128,8000,Jun-20,
1254,Oukitel,1,WP8 Pro 4/64GB Black,screen_size : 6.49 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4897,6.49,64,5000,Nov-20,
1255,Vernee,1,X 4/64GB Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 6200 ; os  :  Android,Android,2823,6,64,6200,Oct-18,
1256,Samsung,1,X Cover 4s G398F (SM-G398FZKD),screen_size : 5 ;  memory_size : 32 ; battery_size : 2800 ; os  :  Android,Android,7130,5,32,2800,Aug-19,
1257,LG,1,X Screen 16GB Single K500n White,screen_size : 4.93 ;  memory_size : 16 ; battery_size : 2300 ; os  :  Android,Android,2749,4.93,16,2300,Oct-19,
1258,Sigma mobile,1,X-STYLE 241 SNAP Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 800 ; os  :  ,,647,2.4,,800,Jan-21,
1259,Sigma mobile,1,X-TREME IO93,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2500 ; os  :  ,,950,2.4,0.032,2500,Dec-20,
1260,Sigma mobile,1,X-TREME IO93,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 2500 ; os  :  ,,950,2.4,0.032,2500,Dec-20,
1261,Sigma mobile,1,X-TREME PQ39 ULTRA Black,screen_size : 5.5 ;  memory_size : 128 ; battery_size : 9000 ; os  :  Android,Android,9323,5.5,128,9000,Nov-20,
1262,Sigma mobile,1,X-TREME PQ39 ULTRA Black-Green,screen_size : 5.5 ;  memory_size : 128 ; battery_size : 9000 ; os  :  Android,Android,9348,5.5,128,9000,Nov-20,
1263,Sigma mobile,1,X-TREME PQ54 MAX,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 6500 ; os  :  Android,Android,6883,5.7,64,6500,Nov-20,
1264,Sigma mobile,1,X-style 17 Update Black,screen_size : 1.77 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,311,1.77,,1000,Feb-20,
1265,Sigma mobile,1,X-style 18 TRACK Black,screen_size : 1.77 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,328,1.77,,1000,Feb-20,
1266,Sigma mobile,1,X-style 24 ONYX Grey,screen_size : 2.4 ;  memory_size :  ; battery_size : 800 ; os  :  ,,730,2.4,,800,Jul-19,
1267,Sigma mobile,1,X-style 31 Power Black,screen_size : 2.8 ;  memory_size :  ; battery_size : 3100 ; os  :  ,,684,2.8,,3100,Jan-18,
1268,Sigma mobile,1,X-style 31 Power Blue,screen_size : 2.8 ;  memory_size :  ; battery_size : 3100 ; os  :  ,,687,2.8,,3100,Jan-18,
1269,Sigma mobile,1,X-style 31 Power Orange,screen_size : 2.8 ;  memory_size :  ; battery_size : 3100 ; os  :  ,,682,2.8,,3100,Aug-20,
1270,Sigma mobile,1,X-style 31 Power Orange,screen_size : 2.8 ;  memory_size :  ; battery_size : 3100 ; os  :  ,,682,2.8,,3100,Aug-20,
1271,Sigma mobile,1,X-style 31 Power Yellow,screen_size : 2.8 ;  memory_size :  ; battery_size : 3100 ; os  :  ,,680,2.8,,3100,Aug-20,
1272,Sigma mobile,1,X-style 32 Boombox Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 3200 ; os  :  ,,815,2.4,,3200,Dec-17,
1273,Sigma mobile,1,X-style 32 Boombox Red,screen_size : 2.4 ;  memory_size :  ; battery_size : 3200 ; os  :  ,,819,2.4,,3200,Dec-17,
1274,Sigma mobile,1,X-style 33 Steel Grey,screen_size : 2.8 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,879,2.8,,1000,Feb-18,
1275,Sigma mobile,1,X-style 33 Steel Red,screen_size : 2.8 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,818,2.8,,1000,Feb-18,
1276,Sigma mobile,1,X-style 34NRG Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 4050 ; os  :  ,,570,2.4,,4050,Nov-19,
1277,Sigma mobile,1,X-style 34NRG Blue,screen_size : 2.4 ;  memory_size :  ; battery_size : 4050 ; os  :  ,,569,2.4,,4050,Nov-19,
1278,Sigma mobile,1,X-style 36 Point Black,screen_size : 3.2 ;  memory_size :  ; battery_size : 2500 ; os  :  ,,705,3.2,,2500,Aug-20,
1279,Sigma mobile,1,X-style S3500 sKai Black,screen_size : 2.4 ;  memory_size : 4 ; battery_size : 2000 ; os  :  KAIOS,KAIOS,1036,2.4,4,2000,Sep-19,
1280,Sigma mobile,1,X-treme DT68 black,screen_size : 2.4 ;  memory_size :  ; battery_size : 2100 ; os  :  ,,1206,2.4,,2100,Mar-18,
1281,Sigma mobile,1,X-treme DT68 black-red,screen_size : 2.4 ;  memory_size :  ; battery_size : 2100 ; os  :  ,,1225,2.4,,2100,Mar-18,
1282,Sigma mobile,1,X-treme DZ68 Black,screen_size : 2.4 ;  memory_size : 0.0032 ; battery_size : 4500 ; os  :  ,,2066,2.4,0.0032,4500,Oct-18,
1283,Sigma mobile,1,X-treme DZ68 Black-yellow,screen_size : 2.4 ;  memory_size : 0.0032 ; battery_size : 4500 ; os  :  ,,2049,2.4,0.0032,4500,Oct-18,
1284,Sigma mobile,1,X-treme DZ68 Black-yellow,screen_size : 2.4 ;  memory_size : 0.0032 ; battery_size : 4500 ; os  :  ,,2049,2.4,0.0032,4500,Oct-18,
1285,Sigma mobile,1,X-treme IT67m black-orange,screen_size : 2.2 ;  memory_size :  ; battery_size : 1700 ; os  :  ,,1067,2.2,,1700,Jun-19,
1286,Sigma mobile,1,X-treme PQ20 Black,screen_size : 5 ;  memory_size : 8 ; battery_size : 5000 ; os  :  Android,Android,2552,5,8,5000,Aug-19,
1287,Sigma mobile,1,X-treme PQ20 Black Orange,screen_size : 5 ;  memory_size : 8 ; battery_size : 5000 ; os  :  Android,Android,2546,5,8,5000,Aug-19,
1288,Sigma mobile,1,X-treme PQ20 Black Orange,screen_size : 5 ;  memory_size : 8 ; battery_size : 5000 ; os  :  Android,Android,2546,5,8,5000,Aug-19,
1289,Sigma mobile,1,X-treme PQ24 Black,screen_size : 5 ;  memory_size : 8 ; battery_size : 5000 ; os  :  Android,Android,2999,5,8,5000,Jan-17,
1290,Sigma mobile,1,X-treme PQ24 Black/Orange,screen_size : 5 ;  memory_size : 8 ; battery_size : 5000 ; os  :  Android,Android,2999,5,8,5000,Jan-17,
1291,Sigma mobile,1,X-treme PQ29 Black,screen_size : 5 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,4175,5,16,5000,Apr-19,
1292,Sigma mobile,1,X-treme PQ29 Black-Orange,screen_size : 5 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,4074,5,16,5000,Apr-19,
1293,Sigma mobile,1,X-treme PQ29 Black-Orange,screen_size : 5 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,4074,5,16,5000,Apr-19,
1294,Sigma mobile,1,X-treme PQ36 Black,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,4606,5.45,32,5000,Apr-20,
1295,Sigma mobile,1,X-treme PQ36 Orange,screen_size : 5.45 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,4671,5.45,32,5000,Apr-20,
1296,Sigma mobile,1,X-treme PQ39 Black,screen_size : 5.5 ;  memory_size : 32 ; battery_size : 9000 ; os  :  Android,Android,7399,5.5,32,9000,Mar-18,
1297,Sigma mobile,1,X-treme PQ52 Black-Orange,screen_size : 5 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,3999,5,32,3000,Feb-18,
1298,Sigma mobile,1,X-treme PQ53 Black,screen_size : 5.7 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,4983,5.7,16,5000,Oct-18,
1299,Sigma mobile,1,X-treme PQ54 Black (4827798865712),screen_size : 5.7 ;  memory_size : 32 ; battery_size : 6500 ; os  :  Android,Android,6603,5.7,32,6500,Dec-18,
1300,Sigma mobile,1,X-treme PT68 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 4400 ; os  :  ,,1558,2.4,,4400,Jul-18,
1301,Sigma mobile,1,X-treme ST68 Black,screen_size : 2.8 ;  memory_size :  ; battery_size : 2600 ; os  :  ,,1399,2.8,,2600,Feb-19,
1302,Sigma mobile,1,X-treme ST68 black-yellow,screen_size : 2.8 ;  memory_size :  ; battery_size : 2600 ; os  :  ,,1405,2.8,,2600,Feb-19,
1303,Cubot,1,X19 4/64GB Black,screen_size : 5.93 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,3016,5.93,64,4000,Aug-20,
1304,realme,1,X2 Pro 8/128GB Lunar White,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,10999,6.5,128,4000,Mar-20,
1305,Cubot,1,X20 Pro 6/128GB Black,screen_size : 6.3 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,4265,6.3,128,4000,Jun-20,
1306,AGM,1,X3 6/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 4100 ; os  :  Android,Android,11278,5.99,64,4100,Nov-19,
1307,AGM,1,X3 8/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 4100 ; os  :  Android,Android,15048,5.99,64,4100,Jun-20,
1308,AGM,1,X3 8/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 4100 ; os  :  Android,Android,15048,5.99,64,4100,Jun-20,
1309,realme,1,X50 5G 6/128GB Jungle Green,screen_size : 6.57 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,9049,6.57,128,4200,Oct-20,
1310,vivo,1,X50 8/128GB Frost Blue,screen_size : 6.56 ;  memory_size : 128 ; battery_size : 4315 ; os  :  Android,Android,15507,6.56,128,4315,Jul-20,
1311,vivo,1,X50 8/128GB Graze Black,screen_size : 6.56 ;  memory_size : 128 ; battery_size : 4315 ; os  :  Android,Android,15505,6.56,128,4315,Jul-20,
1312,realme,1,X50 Pro 5G 8/128GB Green,screen_size : 6.44 ;  memory_size : 128 ; battery_size : 4200 ; os  :  Android,Android,14659,6.44,128,4200,Jun-20,
1313,realme,1,X50 Pro 5G 8/256GB Rust Red,screen_size : 6.44 ;  memory_size : 256 ; battery_size : 4200 ; os  :  Android,Android,14785,6.44,256,4200,Jan-21,
1314,vivo,1,X50 Pro 8/256GB Alpha Grey,screen_size : 6.56 ;  memory_size : 256 ; battery_size : 4315 ; os  :  Android,Android,24519,6.56,256,4315,Jul-20,
1315,DOOGEE,1,X60L Matte Black (6924351653118),screen_size : 5.5 ;  memory_size : 16 ; battery_size : 3300 ; os  :  Android,Android,2200,5.5,16,3300,Apr-18,
1316,Nokia,1,X7 Dual Sim 6/128GB Black,screen_size : 6.18 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,7515,6.18,128,3500,Oct-19,
1317,Nokia,1,X7 Dual Sim 6/64GB Black,screen_size : 6.18 ;  memory_size : 64 ; battery_size : 3500 ; os  :  Android,Android,6916,6.18,64,3500,Aug-19,
1318,DOOGEE,1,X90 1/16GB Black,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,1844,6.1,16,3400,May-19,
1319,DOOGEE,1,X90 1/16GB Blue,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,1967,6.1,16,3400,May-19,
1320,DOOGEE,1,X90 1/16GB Gold,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,1949,6.1,16,3400,May-19,
1321,DOOGEE,1,X90 1/16GB Gold,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,1949,6.1,16,3400,May-19,
1322,DOOGEE,1,X90L 3/16GB Green,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,2399,6.1,16,3400,May-19,
1323,DOOGEE,1,X90L 3/16GB Purple,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,2399,6.1,16,3400,May-19,
1324,DOOGEE,1,X90L 3/16GB Purple,screen_size : 6.1 ;  memory_size : 16 ; battery_size : 3400 ; os  :  Android,Android,2399,6.1,16,3400,May-19,
1325,DOOGEE,1,X95 2/16GB Black,screen_size : 6.52 ;  memory_size : 16 ; battery_size : 4350 ; os  :  Android,Android,2494,6.52,16,4350,Jun-20,
1326,DOOGEE,1,X95 2/16GB Green,screen_size : 6.52 ;  memory_size : 16 ; battery_size : 4350 ; os  :  Android,Android,2517,6.52,16,4350,Jun-20,
1327,DOOGEE,1,X95 2/16GB Green,screen_size : 6.52 ;  memory_size : 16 ; battery_size : 4350 ; os  :  Android,Android,2517,6.52,16,4350,Jun-20,
1328,Philips,1,Xenium E106 Black,screen_size : 1.77 ;  memory_size : 0.032 ; battery_size : 1050 ; os  :  ,,517,1.77,0.032,1050,Jun-17,
1329,Philips,1,Xenium E109 Black,screen_size : 1.77 ;  memory_size : 0.032 ; battery_size : 1000 ; os  :  ,,480,1.77,0.032,1000,Jun-19,
1330,Philips,1,Xenium E182 Blue,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 3100 ; os  :  ,,1368,2.4,0.032,3100,Aug-19,
1331,Philips,1,Xenium E255 Black,screen_size : 2.4 ;  memory_size : 0.032 ; battery_size : 1050 ; os  :  ,,1395,2.4,0.032,1050,Aug-19,
1332,Philips,1,Xenium E255 Blue,screen_size : 2.4 ;  memory_size :  ; battery_size : 1050 ; os  :  ,,1393,2.4,,1050,Dec-19,
1333,Philips,1,Xenium E255 Red,screen_size : 2.4 ;  memory_size :  ; battery_size : 1050 ; os  :  ,,1397,2.4,,1050,Aug-20,
1334,Philips,1,Xenium E580 Dual Sim Black,screen_size : 2.8 ;  memory_size : 0.128 ; battery_size : 3100 ; os  :  ,,1978,2.8,0.128,3100,Feb-20,
1335,Sony,1,Xperia 1 II XQ-AT51 8/256GB Black,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,29990,6.5,256,4000,Dec-20,
1336,Sony,1,Xperia 1 II XQ-AT51 8/256GB Black,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,29990,6.5,256,4000,Dec-20,
1337,Sony,1,Xperia 1 II XQ-AT52 12/256GB Mirror Lake Green,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,34165,6.5,256,4000,Dec-20,
1338,Sony,1,Xperia 1 II XQ-AT52 8/256GB Purple,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,31426,6.5,256,4000,Aug-20,
1339,Sony,1,Xperia 1 J9110 Black,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 3330 ; os  :  Android,Android,18063,6.5,128,3330,Jun-19,
1340,Sony,1,Xperia 10 I4113 Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 2870 ; os  :  Android,Android,5599,6,64,2870,Mar-19,
1341,Sony,1,Xperia 10 II 4/128GB Mint,screen_size : 6 ;  memory_size : 128 ; battery_size : 3600 ; os  :  Android,Android,10887,6,128,3600,Aug-20,
1342,Sony,1,Xperia 5 II 8/128GB Black,screen_size : 6.1 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,29990,6.1,128,4000,Dec-20,
1343,Sony,1,Xperia 5 II 8/256GB Blue,screen_size : 6.1 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,29927,6.1,256,4000,Oct-20,
1344,Sony,1,Xperia 5 J9210 6/128GB Black,screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3140 ; os  :  Android,Android,17475,6.1,128,3140,Sep-19,
1345,Sony,1,Xperia C5 Ultra Dual E5533 (Black),screen_size : 6 ;  memory_size : 16 ; battery_size : 2930 ; os  :  Android,Android,8999,6,16,2930,Sep-15,
1346,Sony,1,Xperia XA1 Dual (G3112) Black,screen_size : 5 ;  memory_size : 32 ; battery_size : 2300 ; os  :  Android,Android,3399,5,32,2300,May-17,
1347,Sony,1,Xperia XA1 Dual (G3112) Black,screen_size : 5 ;  memory_size : 32 ; battery_size : 2300 ; os  :  Android,Android,3399,5,32,2300,May-17,
1348,Sony,1,Xperia XZ (Black),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 2900 ; os  :  Android,Android,5749,5.2,64,2900,Sep-16,
1349,Sony,1,Xperia XZ (Blue),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 2900 ; os  :  Android,Android,5199,5.2,64,2900,Sep-16,
1350,Sony,1,Xperia XZ (Blue),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 2900 ; os  :  Android,Android,5199,5.2,64,2900,Sep-16,
1351,Sony,1,Xperia XZ Dual F8332 (Black),screen_size : 5.2 ;  memory_size : 64 ; battery_size : 2900 ; os  :  Android,Android,5199,5.2,64,2900,Oct-16,
1352,Sony,1,Xperia Z (Black),screen_size : 5 ;  memory_size : 16 ; battery_size : 2330 ; os  :  Android,Android,2070,5,16,2330,Jan-13,
1353,Sony,1,Xperia Z5 Dual E6683 (White),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 2900 ; os  :  Android,Android,5244,5.2,32,2900,Sep-15,
1354,Sony,1,Xperia Z5 Premium E6853 (Black),screen_size : 5.5 ;  memory_size : 32 ; battery_size : 3430 ; os  :  Android,Android,4560,5.5,32,3430,Sep-15,
1355,LEAGOO,1,Xrover C 2/16GB Black,screen_size : 5.72 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,2684,5.72,16,5000,Mar-20,
1356,vivo,1,Y11 3/32GB Agate Red,screen_size : 6.35 ;  memory_size : 32 ; battery_size : 5000 ; os  :  Android,Android,3497,6.35,32,5000,Dec-19,
1357,vivo,1,Y15 4/64GB Aqua Blue,screen_size : 6.35 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4249,6.35,64,5000,Jul-19,
1358,vivo,1,Y15 4/64GB Aqua Blue,screen_size : 6.35 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4249,6.35,64,5000,Jul-19,
1359,vivo,1,Y15 4/64GB Burgundy Red,screen_size : 6.35 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4356,6.35,64,5000,Jul-19,
1360,vivo,1,Y19 4/128GB Black,screen_size : 6.53 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,4998,6.53,128,5000,Dec-19,
1361,vivo,1,Y1S 2/32GB Black,screen_size : 6.22 ;  memory_size : 32 ; battery_size : 4030 ; os  :  Android,Android,3117,6.22,32,4030,Jul-20,
1362,vivo,1,Y1S 2/32GB Blue,screen_size : 6.22 ;  memory_size : 32 ; battery_size : 4030 ; os  :  Android,Android,3080,6.22,32,4030,Jul-20,
1363,vivo,1,Y20 4/64GB Nebula Blue,screen_size : 6.51 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4732,6.51,64,5000,Oct-20,
1364,vivo,1,Y20 4/64GB Obsidian Black,screen_size : 6.51 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4752,6.51,64,5000,Oct-20,
1365,vivo,1,Y30 4/64GB Black,screen_size : 6.47 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4481,6.47,64,5000,Jul-20,
1366,vivo,1,Y30 4/64GB Blue,screen_size : 6.47 ;  memory_size : 64 ; battery_size : 5000 ; os  :  Android,Android,4467,6.47,64,5000,Jul-20,
1367,HUAWEI,1,Y5 2019 2/16GB Black (51093SHA),screen_size : 5.71 ;  memory_size : 16 ; battery_size : 3020 ; os  :  Android,Android,2742,5.71,16,3020,May-19,
1368,HUAWEI,1,Y5 2019 2/16GB Black (51093SHA),screen_size : 5.71 ;  memory_size : 16 ; battery_size : 3020 ; os  :  Android,Android,2742,5.71,16,3020,May-19,
1369,HUAWEI,1,Y5 2019 2/16GB Brown (51093SHE),screen_size : 5.71 ;  memory_size : 16 ; battery_size : 3020 ; os  :  Android,Android,2768,5.71,16,3020,May-19,
1370,HUAWEI,1,Y5p 2/32GB Mint Green (51095MUB),screen_size : 5.45 ;  memory_size : 32 ; battery_size : 3020 ; os  :  Android,Android,2598,5.45,32,3020,May-20,
1371,HUAWEI,1,Y6 2019 DS Amber Brown (51093PMR),screen_size : 6.09 ;  memory_size : 32 ; battery_size : 3020 ; os  :  Android,Android,3195,6.09,32,3020,Mar-19,
1372,HUAWEI,1,Y6 2019 DS Amber Brown (51093PMR),screen_size : 6.09 ;  memory_size : 32 ; battery_size : 3020 ; os  :  Android,Android,3195,6.09,32,3020,Mar-19,
1373,HUAWEI,1,Y6 2019 DS Blue,screen_size : 6.09 ;  memory_size : 32 ; battery_size : 3020 ; os  :  Android,Android,3121,6.09,32,3020,Apr-19,
